county,sub_name,item,season,yield
MAKUENI,NZAUI,Sorghum,Short Rains,0.573726257
NYANDARUA,KINANGOP,Sorghum,Short Rains,0.24257326
NYANDARUA,NYANDARUA SOUTH,Sorghum,Short Rains,0.114444577
NYANDARUA,MIRANGINE,Sorghum,Short Rains,0.99565
NYANDARUA,KIPIPIRI,Sorghum,Short Rains,0.312596
NYANDARUA,NYANDARUA CENTRAL,Sorghum,Short Rains,0.37432155
NYANDARUA,NYANDARUA WEST,Sorghum,Short Rains,0.138982854
NYANDARUA,NYANDARUA NORTH,Sorghum,Short Rains,0.3326574
NYERI,TETU,Sorghum,Short Rains,0.85737989
NYERI,KIENI EAST,Sorghum,Long Rains,0.53264185
NYERI,KIENI WEST,Sorghum,Long Rains,0.1672472
NYERI,MATHIRA EAST,Sorghum,Long Rains,0.14383268
NYERI,MATHIRA WEST,Sorghum,Long Rains,0.28617875
NYERI,NYERI SOUTH,Sorghum,Long Rains,0.4952389
NYERI,MUKURWEINI,Sorghum,Long Rains,0.13366544
NYERI,NYERI CENTRAL,Sorghum,Long Rains,0.5413718
NYERI,MT  KENYA FOREST,Sorghum,Long Rains,0.181994362
KIRINYAGA,KIRINYAGA CENTRAL,Sorghum,Long Rains,0.7851734
KIRINYAGA,KIRINYAGA EAST,Sorghum,Long Rains,0.56149287
KIRINYAGA,KIRINYAGA WEST,Sorghum,Long Rains,0.13151629
KIRINYAGA,MWEA EAST,Sorghum,Long Rains,0.114787774
KIRINYAGA,MWEA WEST,Sorghum,Long Rains,0.27299128
KIRINYAGA,MURANGA,Sorghum,Long Rains,0.19691366
KIRINYAGA,MURANGA EAST,Sorghum,Long Rains,0.346244865
KIRINYAGA,KANGEMA,Sorghum,Long Rains,0.113121678
KIRINYAGA,MATHIOYA,Sorghum,Long Rains,0.57385442
KIRINYAGA,KAHURO,Sorghum,Long Rains,0.8437616
KIRINYAGA,MURANGA SOUTH,Sorghum,Long Rains,0.26389129
KIRINYAGA,GATANGA,Sorghum,Long Rains,0.285412114
KIRINYAGA,KIGUMO,Sorghum,Long Rains,0.1343777
KIRINYAGA,KANDARA,Sorghum,Long Rains,0.1576988
TURKANA,KIBISH,Sorghum,Long Rains,0.1817681
TURKANA,LOIMA,Sorghum,Long Rains,1.27497869
TURKANA,TURKANA CENTRAL,Sorghum,Long Rains,1.28239813
TURKANA,TURKANA EAST,Sorghum,Long Rains,0.719768653
TURKANA,TURKANA NORTH,Sorghum,Long Rains,0.23814326
TURKANA,TURKANA SOUTH,Sorghum,Long Rains,0.642264743
TURKANA,TURKANA WEST,Sorghum,Long Rains,2.693654376
WEST.POKOT,KIPKOMO,Sorghum,Long Rains,0.81292685
WEST.POKOT,POKOT CENTRAL,Sorghum,Long Rains,0.33551182
WEST.POKOT,POKOT NORTH,Sorghum,Long Rains,7.786728196
WEST.POKOT,POKOT SOUTH,Sorghum,Long Rains,0.174563886
WEST.POKOT,WEST POKOT,Sorghum,Long Rains,1.647577465
TRANS.NZOIA,TRANS NZOIA WEST,Sorghum,Long Rains,0.6952775
TRANS.NZOIA,TRANS NZOIA EAST,Sorghum,Long Rains,0.637317979
TRANS.NZOIA,KWANZA,Sorghum,Long Rains,0.78916364
TRANS.NZOIA,ENDEBESS,Sorghum,Long Rains,0.51159192
TRANS.NZOIA,KIMININI,Sorghum,Long Rains,0.7256684
UASIN.GISHU,AINABKOI,Sorghum,Long Rains,0.415683838
UASIN.GISHU,KAPSERET,Sorghum,Long Rains,0.43552836
UASIN.GISHU,KESSES,Sorghum,Long Rains,0.73164911
UASIN.GISHU,MOIBEN,Sorghum,Long Rains,0.623916967
UASIN.GISHU,SOY,Sorghum,Long Rains,0.735416224
UASIN.GISHU,TURBO,Sorghum,Long Rains,0.7129357
ELGEYO.MARAKWET,KEIYO NORTH,Sorghum,Long Rains,0.73742185
ELGEYO.MARAKWET,KEIYO SOUTH,Sorghum,Short Rains,0.721219
ELGEYO.MARAKWET,MARAKWET EAST,Sorghum,Short Rains,0.4749791
ELGEYO.MARAKWET,MARAKWET WEST,Sorghum,Short Rains,0.369986496
NANDI,CHESUMEI,Sorghum,Short Rains,1.113724831
NANDI,NANDI CENTRAL,Sorghum,Short Rains,1.12441128
NANDI,NANDI EAST,Sorghum,Short Rains,0.654695949
NANDI,NANDI NORTH,Sorghum,Short Rains,1.226825567
NANDI,NANDI SOUTH,Sorghum,Short Rains,1.835981
NANDI,TINDERET,Sorghum,Short Rains,3.9886486
BARINGO,BARINGO CENTRAL,Sorghum,Short Rains,2.7447912
BARINGO,BARINGO NORTH,Sorghum,Short Rains,3.62178766
BARINGO,EAST POKOT,Sorghum,Short Rains,2.26585245
BARINGO,KOIBATEK,Sorghum,Short Rains,1.499832871
BARINGO,MARIGAT,Sorghum,Short Rains,0.16763516
BARINGO,MOGOTIO,Sorghum,Short Rains,1.29997513
BARINGO,TIATY EAST,Sorghum,Short Rains,0.386344278
LAIKIPIA,LAIKIPIA CENTRAL,Sorghum,Short Rains,0.45596489
LAIKIPIA,LAIKIPIA EAST,Sorghum,Short Rains,0.68667461
LAIKIPIA,LAIKIPIA NORTH,Sorghum,Short Rains,0.1124699
LAIKIPIA,LAIKIPIA WEST,Sorghum,Short Rains,0.262734557
LAIKIPIA,NYAHURURU,Sorghum,Short Rains,0.13519978
NAKURU,GILGIL,Sorghum,Short Rains,0.441196573
NAKURU,KURESOI NORTH,Sorghum,Short Rains,0.518226147
NAKURU,KURESOI SOUTH,Sorghum,Short Rains,0.657312447
NAKURU,MOLO,Sorghum,Short Rains,0.574255814
NAKURU,NAIVASHA,Sorghum,Short Rains,0.126137
NAKURU,NAKURU EAST,Sorghum,Short Rains,0.1437561
NAKURU,NAKURU NORTH,Sorghum,Short Rains,0.35195174
NAKURU,NAKURU WEST,Sorghum,Short Rains,0.51238539
NAKURU,NJORO,Sorghum,Short Rains,0.67749496
NAKURU,RONGAI,Sorghum,Short Rains,1.3119938
NAKURU,SUBUKIA,Sorghum,Short Rains,0.267885983
NAROK,NAROK EAST,Sorghum,Short Rains,0.3518718
NAROK,NAROK NORTH,Sorghum,Short Rains,0.62697318
NAROK,NAROK SOUTH,Sorghum,Short Rains,0.45526335
NAROK,NAROK WEST,Sorghum,Short Rains,4.3719388
NAROK,TRANS MARA EAST,Sorghum,Short Rains,13.7484395
NAROK,TRANS MARA WEST,Sorghum,Short Rains,3.624334577
KERICHO,BELGUT,Sorghum,Short Rains,5.971816385
KERICHO,BURETI,Sorghum,Short Rains,7.7283518
KERICHO,KERICHO EAST,Sorghum,Short Rains,3.7447962
KERICHO,KIPKELION,Sorghum,Short Rains,4.7793646
KERICHO,LONDIANI,Sorghum,Short Rains,4.79331811
KERICHO,SOIN SIGOWET,Sorghum,Short Rains,9.31978159
BOMET,BOMET EAST,Sorghum,Short Rains,5.22714411
BOMET,CHEPALUNGU,Sorghum,Short Rains,6.789531139
BOMET,KONOIN,Sorghum,Short Rains,6.349714
BOMET,SOTIK,Sorghum,Short Rains,1.53497185
BOMET,BOMET CENTRAL,Sorghum,Short Rains,7.43119815
KAKAMEGA,BUTERE,Sorghum,Short Rains,2.49358633
KAKAMEGA,KAKAMEGA CENTRAL,Sorghum,Short Rains,0.936138859
KAKAMEGA,KAKAMEGA EAST,Sorghum,Short Rains,0.5798914
KAKAMEGA,KAKAMEGA NORTH,Sorghum,Short Rains,1.9351112
KAKAMEGA,KAKAMEGA SOUTH,Sorghum,Short Rains,1.3181856
KAKAMEGA,KHWISERO,Sorghum,Short Rains,2.119682
KAKAMEGA,LIKUYANI,Sorghum,Short Rains,0.7994199
KAKAMEGA,LUGARI,Sorghum,Short Rains,1.68588667
KAKAMEGA,MATETE,Sorghum,Short Rains,2.1245162
KAKAMEGA,MATUNGU,Sorghum,Short Rains,3.192183477
KAKAMEGA,MUMIAS EAST,Sorghum,Short Rains,1.551338283
KAKAMEGA,MUMIAS WEST,Sorghum,Short Rains,4.85681279
KAKAMEGA,NAVAKHOLO,Sorghum,Short Rains,2.378774354
VIHIGA,EMUHAYA,Sorghum,Short Rains,1.6643792
VIHIGA,VIHIGA,Sorghum,Short Rains,1.38575436
VIHIGA,SABATIA,Sorghum,Short Rains,0.995829328
VIHIGA,LUANDA,Sorghum,Short Rains,1.19516267
VIHIGA,HAMISI,Sorghum,Short Rains,0.7894785
BUNGOMA,BUMULA,Sorghum,Short Rains,3.365428249
BUNGOMA,BUNGOMA CENTRAL,Sorghum,Short Rains,2.12155168
BUNGOMA,BUNGOMA EAST,Sorghum,Short Rains,1.177469976
BUNGOMA,BUNGOMA NORTH,Sorghum,Short Rains,1.63463586
BUNGOMA,BUNGOMASOUTH,Sorghum,Short Rains,2.1789147
BUNGOMA,CHEPTAIS,Sorghum,Short Rains,0.3176296
BUNGOMA,KIMILILI,Sorghum,Short Rains,0.987515651
BUNGOMA,MT  ELGON,Sorghum,Short Rains,0.65661243
BUNGOMA,BUNGOMA WEST,Sorghum,Short Rains,3.58816455
BUNGOMA,TONGAREN,Sorghum,Short Rains,1.55848943
BUNGOMA,WEBUYE WEST,Sorghum,Short Rains,2.37971996
BUSIA,BUNYALA,Sorghum,Short Rains,2.8853397
BUSIA,BUSIA,Sorghum,Short Rains,6.79293747
BUSIA,BUTULA,Sorghum,Short Rains,12.59291333
BUSIA,NAMBALE,Sorghum,Short Rains,5.725864169
BUSIA,SAMIA,Sorghum,Short Rains,13.94291146
BUSIA,TESO NORTH,Sorghum,Short Rains,4.62777698
BUSIA,TESO SOUTH,Sorghum,Short Rains,7.59271615
SIAYA,SIAYA,Sorghum,Short Rains,7.66692842
SIAYA,GEM,Sorghum,Short Rains,9.262825697
SIAYA,UGENYA,Sorghum,Short Rains,16.4689239
SIAYA,UGUNJA,Sorghum,Short Rains,1.95495472
SIAYA,BONDO,Sorghum,Short Rains,5.576177255
SIAYA,RARIEDA,Sorghum,Short Rains,6.349858111
KISUMU,KISUMU EAST,Sorghum,Short Rains,2.24146578
KISUMU,KISUMU CENTRAL,Sorghum,Short Rains,0.5721871
KISUMU,KISUMU WEST,Sorghum,Short Rains,4.7481224
KISUMU,SEME,Sorghum,Long Rains,1.3765178
KISUMU,MUHORONI,Sorghum,Long Rains,1.938811819
KISUMU,NYANDO,Sorghum,Long Rains,1.68758445
KISUMU,NYAKACH,Sorghum,Long Rains,4.9198235
HOMA.BAY,HOMA BAY,Sorghum,Long Rains,2.87977493
HOMA.BAY,NDHIWA,Sorghum,Short Rains,5.362799847
HOMA.BAY,RACHUONYO NORTH,Sorghum,Short Rains,4.492847974
HOMA.BAY,RACHUONYO EAST,Sorghum,Long Rains,1.2686968
HOMA.BAY,RACHUONYO SOUTH,Sorghum,Short Rains,6.25876883
HOMA.BAY,RANGWE,Sorghum,Short Rains,3.576536255
HOMA.BAY,SUBA NORTH,Sorghum,Long Rains,3.71686155
HOMA.BAY,SUBA SOUTH,Sorghum,Short Rains,6.93262674
MIGORI,AWENDO,Sorghum,Short Rains,2.394313884
MIGORI,KURIA EAST,Sorghum,Short Rains,6.223617146
MIGORI,KURIA WEST,Sorghum,Short Rains,5.947449
MIGORI,NYATIKE,Sorghum,Short Rains,2.4216158
MIGORI,RONGO,Sorghum,Short Rains,2.337931952
MIGORI,SUNA EAST,Sorghum,Short Rains,2.579868125
MIGORI,SUNA WEST,Sorghum,Long Rains,4.189546481
MIGORI,URIRI,Sorghum,Long Rains,2.469343547
KISII,ETAGO,Sorghum,Long Rains,5.7352253
KISII,GUCHA,Sorghum,Short Rains,4.579338371
KISII,GUCHASOUTH,Sorghum,Short Rains,6.28925627
KISII,KENYENYA,Sorghum,Short Rains,3.949416674
KISII,KISII CENTRAL,Sorghum,Short Rains,1.71325911
KISII,KISII SOUTH,Sorghum,Long Rains,2.318584349
KISII,KITUTU CENTRAL,Sorghum,Long Rains,2.4975611
KISII,MARANI,Sorghum,Short Rains,13.13635245
KISII,MASABA SOUTH,Sorghum,Long Rains,2.97726188
KISII,NYAMACHE,Sorghum,Short Rains,1.354859127
KISII,SAMETA,Sorghum,Long Rains,3.99517412
NYAMIRA,BORABU,Sorghum,Long Rains,2.729668273
NYAMIRA,MANGA,Sorghum,Long Rains,2.31277
NYAMIRA,MASABANORTH,Sorghum,Long Rains,2.75472278
NYAMIRA,NYAMIRA NORTH,Sorghum,Long Rains,3.319531467
NYAMIRA,NYAMIRA SOUTH,Sorghum,Long Rains,3.2447412
KWALE,KINANGO,Rice,Short Rains,0.12419327
KWALE,LUNGALUNGA,Rice,Long Rains,2.592894591
KWALE,MATUGA,Rice,Long Rains,0.78653862
KWALE,MSAMBWENI,Rice,Long Rains,1.112927
KWALE,SAMBURU,Rice,Short Rains,0.57262421
KILIFI,CHONYI,Rice,Long Rains,0.65951212
KILIFI,GANZE,Rice,Short Rains,0.63796583
KILIFI,KALOLENI,Rice,Long Rains,1.8338211
KILIFI,KAUMA,Rice,Long Rains,0.51286787
KILIFI,KILIFI NORTH,Rice,Short Rains,0.71171337
KILIFI,KILIFI SOUTH,Rice,Long Rains,0.357415995
KILIFI,MAGARINI,Rice,Short Rains,0.1182331
KILIFI,MALINDI,Rice,Short Rains,0.255789
KILIFI,RABAI,Rice,Short Rains,0.599626252
TANA.RIVER,TANA DELTA,Rice,Short Rains,0.2872848
TANA.RIVER,TANA NORTH,Rice,Short Rains,0.8311964
TANA.RIVER,TANA RIVER,Rice,Short Rains,0.723359
LAMU,TAITA TAVETA,Rice,Short Rains,0.22128665
LAMU,MWATATE,Rice,Short Rains,0.22274739
LAMU,TAITA,Rice,Short Rains,0.1768269
LAMU,TAVETA,Rice,Short Rains,0.3272965
LAMU,VOI,Rice,Short Rains,0.196692
MANDERA.WEST,MANDERA WEST,Rice,Long Rains,0.85764919
MANDERA.WEST,BANISA,Rice,Long Rains,0.188261936
MANDERA.WEST,KOTULO,Rice,Long Rains,0.316371988
MANDERA.WEST,LAFEY,Rice,Long Rains,0.152142666
MANDERA.WEST,MANDERA CENTRAL,Rice,Short Rains,0.3871448
MANDERA.WEST,MANDERA EAST,Rice,Short Rains,0.57127188
MANDERA.WEST,MANDERA NORTH,Rice,Short Rains,0.441847
MERU,BUURI EAST,Rice,Short Rains,2.7784333
MERU,BUURI WEST,Rice,Short Rains,1.31337252
MERU,IGEMBE CENTRAL,Rice,Short Rains,1.4851932
MERU,IGEMBE NORTH,Rice,Short Rains,7.891492245
MERU,IGEMBE SOUTH,Rice,Short Rains,0.172447528
MERU,IMENTI NORTH,Rice,Short Rains,0.43229
MERU,IMENTI SOUTH,Rice,Long Rains,0.344121654
MERU,MERU CENTRAL,Rice,Long Rains,0.4369762
MERU,TIGANIA CENTRAL,Rice,Short Rains,0.86689824
MERU,TIGANIA EAST,Rice,Long Rains,2.29146444
MERU,TIGANIA WEST,Rice,Short Rains,0.29688544
MERU,MT  KENYA FOREST,Rice,Long Rains,4.28126136
THARAKA..NITHI,IGAMBANGOMBE,Rice,Long Rains,0.7955815
THARAKA..NITHI,MAARA,Rice,Long Rains,0.18956836
THARAKA..NITHI,MERU SOUTH,Rice,Long Rains,1.34578178
THARAKA..NITHI,THARAKA NORTH,Rice,Long Rains,0.64813869
THARAKA..NITHI,THARAKA SOUTH,Rice,Short Rains,0.21647833
THARAKA..NITHI,MT  KENYA FOREST,Rice,Long Rains,0.416666667
EMBU,EMBU EAST,Rice,Short Rains,2.16295539
EMBU,EMBU NORTH,Rice,Long Rains,1.183875775
EMBU,EMBU WEST,Rice,Long Rains,1.692781949
EMBU,MBEERESOUTH,Rice,Short Rains,0.92867714
EMBU,MBEERE NORTH,Rice,Short Rains,0.255129771
MACHAKOS,ATHI RIVER,Rice,Short Rains,0.2493839
MACHAKOS,KALAMA,Rice,Short Rains,0.38868599
MACHAKOS,KANGUNDO,Rice,Short Rains,0.29385951
MACHAKOS,KATHIANI,Rice,Long Rains,0.597515119
MACHAKOS,MACHAKOS,Rice,Long Rains,1.29698422
MACHAKOS,MASINGA,Rice,Long Rains,0.142685991
MACHAKOS,MATUNGULU,Rice,Short Rains,0.124911454
MACHAKOS,MWALA,Rice,Short Rains,0.54899779
MACHAKOS,YATTA,Rice,Long Rains,0.36937642
MAKUENI,KATHONZWENI,Rice,Long Rains,0.25951317
MAKUENI,KIBWEZI,Rice,Long Rains,0.24424867
MAKUENI,KILUNGU,Rice,Long Rains,0.88549858
MAKUENI,MAKINDU,Rice,Long Rains,0.27266555
MAKUENI,MAKUENI,Rice,Long Rains,0.137183592
MAKUENI,MBOONI EAST,Rice,Long Rains,0.6451618
MAKUENI,MBOONI WEST,Rice,Short Rains,0.595944446
MAKUENI,MUKAA,Rice,Short Rains,0.852592683
MAKUENI,NZAUI,Rice,Short Rains,0.64554766
NYANDARUA,KINANGOP,Rice,Short Rains,14.5677379
NYANDARUA,NYANDARUA SOUTH,Rice,Short Rains,31.76357214
NYANDARUA,MIRANGINE,Rice,Short Rains,19.494776
NYANDARUA,KIPIPIRI,Rice,Long Rains,5.333443733
NYANDARUA,NYANDARUA CENTRAL,Rice,Long Rains,24.66465547
NYANDARUA,NYANDARUA WEST,Rice,Long Rains,18.266232
NYANDARUA,NYANDARUA NORTH,Rice,Long Rains,4.85784723
KIRINYAGA,KIRINYAGA CENTRAL,Rice,Long Rains,0.11734676
KIRINYAGA,KIRINYAGA EAST,Rice,Long Rains,0.721158
KIRINYAGA,KIRINYAGA WEST,Rice,Long Rains,0.1926129
KIRINYAGA,MWEA EAST,Rice,Long Rains,0.4294331
KIRINYAGA,MWEA WEST,Rice,Long Rains,0.5851777
WEST.POKOT,KIPKOMO,Rice,Long Rains,0.12394494
WEST.POKOT,POKOT CENTRAL,Rice,Short Rains,0.9322224
WEST.POKOT,POKOT NORTH,Rice,Short Rains,0.2885982
WEST.POKOT,POKOT SOUTH,Rice,Short Rains,2.861976732
WEST.POKOT,WEST POKOT,Rice,Short Rains,0.776311812
SAMBURU,SAMBURU CENTRAL,Rice,Long Rains,3.688761
SAMBURU,SAMBURU EAST,Rice,Long Rains,0.4378194
SAMBURU,SAMBURU NORTH,Rice,Long Rains,0.74734565
TRANS.NZOIA,TRANS NZOIA WEST,Rice,Long Rains,1.6981691
TRANS.NZOIA,TRANS NZOIA EAST,Rice,Long Rains,1.83632528
TRANS.NZOIA,KWANZA,Rice,Short Rains,0.7385999
TRANS.NZOIA,ENDEBESS,Rice,Short Rains,0.96136831
TRANS.NZOIA,KIMININI,Rice,Short Rains,0.939499142
UASIN.GISHU,AINABKOI,Rice,Short Rains,3.488275545
UASIN.GISHU,KAPSERET,Rice,Short Rains,1.165523118
UASIN.GISHU,KESSES,Rice,Short Rains,4.85515257
UASIN.GISHU,MOIBEN,Rice,Short Rains,1.6576421
UASIN.GISHU,SOY,Rice,Short Rains,0.574269243
UASIN.GISHU,TURBO,Rice,Short Rains,0.595889553
ELGEYO.MARAKWET,KEIYO NORTH,Rice,Short Rains,1.379896598
ELGEYO.MARAKWET,KEIYO SOUTH,Rice,Short Rains,3.7281455
ELGEYO.MARAKWET,MARAKWET EAST,Rice,Short Rains,0.59143256
ELGEYO.MARAKWET,MARAKWET WEST,Rice,Long Rains,1.884378884
NANDI,CHESUMEI,Rice,Short Rains,2.364715467
NANDI,NANDI CENTRAL,Rice,Short Rains,2.182769
NANDI,NANDI EAST,Rice,Short Rains,1.53632344
NANDI,NANDI NORTH,Rice,Short Rains,1.14335933
NANDI,NANDI SOUTH,Rice,Short Rains,2.58124617
NANDI,TINDERET,Rice,Short Rains,0.95981972
BARINGO,BARINGO CENTRAL,Rice,Long Rains,0.865923965
BARINGO,BARINGO NORTH,Rice,Long Rains,0.97215845
BARINGO,EAST POKOT,Rice,Long Rains,0.1777641
BARINGO,KOIBATEK,Rice,Long Rains,9.77629239
BARINGO,MARIGAT,Rice,Long Rains,0.6916255
BARINGO,MOGOTIO,Rice,Long Rains,0.1339464
BARINGO,TIATY EAST,Rice,Long Rains,0.45941452
LAIKIPIA,LAIKIPIA CENTRAL,Rice,Long Rains,1.965927226
LAIKIPIA,LAIKIPIA EAST,Rice,Long Rains,2.579981781
LAIKIPIA,LAIKIPIA NORTH,Rice,Long Rains,0.94416587
LAIKIPIA,LAIKIPIA WEST,Rice,Long Rains,0.945159637
LAIKIPIA,NYAHURURU,Rice,Long Rains,1.82951956
NAKURU,GILGIL,Rice,Long Rains,6.954823
NAKURU,KURESOI NORTH,Rice,Long Rains,26.36119599
NAKURU,KURESOI SOUTH,Rice,Long Rains,23.87416
NAKURU,MOLO,Rice,Long Rains,17.7366467
NAKURU,NAIVASHA,Rice,Long Rains,5.453693234
NAKURU,NAKURU EAST,Rice,Long Rains,2.2964192
NAKURU,NAKURU NORTH,Rice,Long Rains,7.9856644
NAKURU,NAKURU WEST,Rice,Long Rains,1.58927171
NAKURU,NJORO,Rice,Long Rains,14.75719239
NAKURU,RONGAI,Rice,Long Rains,1.25844399
NAKURU,SUBUKIA,Rice,Long Rains,1.44455728
NAROK,NAROK EAST,Rice,Long Rains,3.763861453
NAROK,NAROK NORTH,Rice,Long Rains,7.978313
NAROK,NAROK SOUTH,Rice,Long Rains,1.4277881
NAROK,NAROK WEST,Rice,Long Rains,1.81869611
NAROK,TRANS MARA EAST,Rice,Long Rains,5.999983678
NAROK,TRANS MARA WEST,Rice,Long Rains,2.843894532
KAJIADO,ISINYA,Rice,Long Rains,0.193795383
KAJIADO,KAJIADO CENTRAL,Rice,Long Rains,0.291781658
KAJIADO,KAJIADO NORTH,Rice,Long Rains,1.6236947
KAJIADO,KAJIADO WEST,Rice,Long Rains,0.724749552
KAJIADO,LOITOKITOK,Rice,Long Rains,0.448629434
KAJIADO,MASHUURU,Rice,Short Rains,0.12834747
KERICHO,BELGUT,Rice,Long Rains,2.117384557
KERICHO,BURETI,Rice,Long Rains,3.766315212
KERICHO,KERICHO EAST,Rice,Long Rains,2.26689779
KERICHO,KIPKELION,Rice,Long Rains,1.618641885
KERICHO,LONDIANI,Rice,Long Rains,6.172673135
KERICHO,SOIN SIGOWET,Rice,Long Rains,1.268956646
BUSIA,BUNYALA,Rice,Long Rains,0.356338887
BUSIA,BUSIA,Rice,Long Rains,0.126979852
BUSIA,BUTULA,Rice,Long Rains,0.194576571
BUSIA,NAMBALE,Rice,Long Rains,0.291822476
BUSIA,SAMIA,Rice,Long Rains,0.1713172
BUSIA,TESO NORTH,Rice,Short Rains,0.143686572
BUSIA,TESO SOUTH,Rice,Short Rains,0.5751981
SIAYA,SIAYA,Rice,Short Rains,0.186215652
SIAYA,GEM,Rice,Short Rains,0.13488
SIAYA,UGENYA,Rice,Short Rains,0.212756724
SIAYA,UGUNJA,Rice,Short Rains,0.13518471
SIAYA,BONDO,Rice,Short Rains,0.4885193
SIAYA,RARIEDA,Rice,Short Rains,0.36959562
KISUMU,KISUMU EAST,Rice,Short Rains,0.2967333
KISUMU,KISUMU CENTRAL,Rice,Long Rains,0.18534925
KISUMU,KISUMU WEST,Rice,Long Rains,0.9162224
KISUMU,SEME,Rice,Long Rains,0.11395324
KISUMU,MUHORONI,Rice,Long Rains,0.542454796
KISUMU,NYANDO,Rice,Long Rains,0.57751523
KISUMU,NYAKACH,Rice,Long Rains,0.195612439
HOMA.BAY,HOMA BAY,Rice,Long Rains,0.551984
HOMA.BAY,NDHIWA,Rice,Long Rains,0.2649726
HOMA.BAY,RACHUONYO NORTH,Rice,Long Rains,0.424528
HOMA.BAY,RACHUONYO EAST,Rice,Long Rains,0.125438897
HOMA.BAY,RACHUONYO SOUTH,Rice,Long Rains,0.14294721
HOMA.BAY,RANGWE,Rice,Long Rains,0.446891734
HOMA.BAY,SUBA NORTH,Rice,Long Rains,0.3446626
HOMA.BAY,SUBA SOUTH,Rice,Long Rains,0.12231469
NYAMIRA,BORABU,Rice,Long Rains,4.43881544
NYAMIRA,MANGA,Rice,Long Rains,0.979718962
NYAMIRA,MASABANORTH,Rice,Long Rains,2.459317774
NYAMIRA,NYAMIRA NORTH,Rice,Long Rains,1.71164625
NYAMIRA,NYAMIRA SOUTH,Rice,Long Rains,1.13481782
KWALE,KINANGO,Potatoes,Long Rains,0.1875975
KWALE,LUNGALUNGA,Potatoes,Long Rains,0.16317178
KWALE,MATUGA,Potatoes,Long Rains,0.1633545
KWALE,MSAMBWENI,Potatoes,Long Rains,0.138556681
KWALE,SAMBURU,Potatoes,Long Rains,0.12887333
LAMU,TAITA TAVETA,Potatoes,Long Rains,0.222465631
LAMU,MWATATE,Potatoes,Long Rains,0.348228418
LAMU,TAITA,Potatoes,Long Rains,1.5349158
LAMU,TAVETA,Potatoes,Long Rains,0.27998816
LAMU,VOI,Potatoes,Long Rains,0.187945351
GARISSA,BALAMBALA,Potatoes,Long Rains,0.23813834
GARISSA,DADAAB,Potatoes,Long Rains,0.21733938
GARISSA,FAFI,Potatoes,Long Rains,0.14932617
GARISSA,GARISSA,Potatoes,Long Rains,0.1646687
GARISSA,HULUGHO,Potatoes,Long Rains,0.214539441
GARISSA,IJARA,Potatoes,Long Rains,0.41233466
GARISSA,LAGDERA,Potatoes,Long Rains,0.12721459
MANDERA.WEST,MANDERA WEST,Potatoes,Long Rains,0.665661665
MANDERA.WEST,BANISA,Potatoes,Long Rains,0.89311
MANDERA.WEST,KOTULO,Potatoes,Long Rains,0.67688893
MANDERA.WEST,LAFEY,Potatoes,Long Rains,0.57421587
MANDERA.WEST,MANDERA CENTRAL,Potatoes,Short Rains,0.641383853
MANDERA.WEST,MANDERA EAST,Potatoes,Short Rains,0.594342472
MANDERA.WEST,MANDERA NORTH,Potatoes,Short Rains,0.615219225
MANDERA.WEST,MARSABIT,Potatoes,Short Rains,3.589959554
MANDERA.WEST,LOIYANGALANI,Potatoes,Short Rains,4.496332915
MANDERA.WEST,MARSABIT CENTRAL,Potatoes,Short Rains,4.524441597
MANDERA.WEST,MARSABIT NORTH,Potatoes,Short Rains,15.28262196
MANDERA.WEST,MARSABIT SOUTH,Potatoes,Short Rains,0.879234
MANDERA.WEST,MOYALE,Potatoes,Short Rains,3.36754113
MANDERA.WEST,NORTH HORR,Potatoes,Short Rains,0.8523115
SOLOLO,ISIOLO,Potatoes,Short Rains,0.535894
SOLOLO,GARBATULLA,Potatoes,Short Rains,0.19298147
SOLOLO,ISIOLO,Potatoes,Short Rains,0.82267663
SOLOLO,MERTI,Potatoes,Short Rains,0.157112743
MERU,BUURI EAST,Potatoes,Short Rains,2.21661367
MERU,BUURI WEST,Potatoes,Short Rains,1.426611
MERU,IGEMBE CENTRAL,Potatoes,Short Rains,4.3613257
MERU,IGEMBE NORTH,Potatoes,Short Rains,16.5569757
MERU,IGEMBE SOUTH,Potatoes,Short Rains,1.51687499
MERU,IMENTI NORTH,Potatoes,Short Rains,1.664941365
MERU,IMENTI SOUTH,Potatoes,Short Rains,0.91538
MERU,MERU CENTRAL,Potatoes,Short Rains,1.141114538
MERU,TIGANIA CENTRAL,Potatoes,Short Rains,1.8123462
MERU,TIGANIA EAST,Potatoes,Short Rains,4.5415668
MERU,TIGANIA WEST,Potatoes,Short Rains,4.75118511
MERU,MT  KENYA FOREST,Potatoes,Short Rains,3.1211774
THARAKA..NITHI,IGAMBANGOMBE,Potatoes,Short Rains,2.15869423
THARAKA..NITHI,MAARA,Potatoes,Short Rains,1.9127147
THARAKA..NITHI,MERU SOUTH,Potatoes,Short Rains,4.786735
THARAKA..NITHI,THARAKA NORTH,Potatoes,Short Rains,1.41264773
THARAKA..NITHI,THARAKA SOUTH,Potatoes,Short Rains,0.59944445
THARAKA..NITHI,MT  KENYA FOREST,Potatoes,Short Rains,0.833333333
EMBU,EMBU EAST,Potatoes,Short Rains,3.485516697
EMBU,EMBU NORTH,Potatoes,Short Rains,2.194383728
EMBU,EMBU WEST,Potatoes,Short Rains,2.711952295
